"AccSpeciesName","AccSpeciesID","Genus","SpeciesEpithet","Family","PlantGrowthForm","LeafType","LeafPhenology","PhotosyntheticPathway","param_count_before","param_count_after","PFT","spec.name","scientificName","taxonomicStatus","New.accepted","scientificNameAuthorship","genus","family","taxonID"
"Erythrina senegalensis",22086,"Erythrina","senegalensis","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Erythrina senegalensis","Erythrina senegalensis","Accepted",FALSE,"DC.","Erythrina","Fabaceae","wfo-0000181131"
"Erythrophleum africanum",22133,"Erythrophleum","africanum","Fabaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Erythrophleum africanum","Erythrophleum africanum","Accepted",FALSE,"(Benth.) Harms","Erythrophleum","Fabaceae","wfo-0001057629"
"Excoecaria bussei",23799,"Excoecaria","bussei","Euphorbiaceae","shrub/tree","broadleaved","deciduous",NA,3,3,"BDT","Excoecaria bussei","Excoecaria bussei","Accepted",FALSE,"Pax","Excoecaria","Euphorbiaceae","wfo-0000965947"
"Faidherbia albida",23909,"Faidherbia","albida","Fabaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Faidherbia albida","Faidherbia albida","Accepted",FALSE,"(Delile) A.Chev.","Faidherbia","Fabaceae","wfo-0000186081"
"Ficus exasperata",24821,"Ficus","exasperata","Moraceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Ficus exasperata","Ficus exasperata","Accepted",FALSE,"Vahl","Ficus","Moraceae","wfo-0000688289"
"Ficus lutea",24865,"Ficus","lutea","Moraceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Ficus lutea","Ficus lutea","Accepted",FALSE,"Vahl","Ficus","Moraceae","wfo-0000689147"
"Ficus stuhlmannii",24940,"Ficus","stuhlmannii","Moraceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Ficus stuhlmannii","Ficus stuhlmannii","Accepted",FALSE,"Warb.","Ficus","Moraceae","wfo-0000690434"
"Ficus sycomorus",24948,"Ficus","sycomorus","Moraceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Ficus sycomorus","Ficus sycomorus","Accepted",FALSE,"L.","Ficus","Moraceae","wfo-0000690537"
"Flueggea virosa",25137,"Flueggea","virosa","Euphorbiaceae","shrub/tree","broadleaved","deciduous",NA,3,3,"BDT","Flueggea virosa","Flueggea virosa","Accepted",FALSE,"(Roxb. ex Willd.) Royle","Flueggea","Phyllanthaceae","wfo-0000967255"
"Gardenia volkensii",25712,"Gardenia","volkensii","Rubiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Gardenia volkensii","Gardenia volkensii","Accepted",FALSE,"K.Schum.","Gardenia","Rubiaceae","wfo-0000971256"
"Gilletiodendron mildbraedii",26253,"Gilletiodendron","mildbraedii","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Gilletiodendron mildbraedii","Gilletiodendron mildbraedii","Accepted",FALSE,"(Harms) Vermoesen","Gilletiodendron","Fabaceae","wfo-0000168083"
"Glyphaea brevis",26526,"Glyphaea","brevis","Tiliaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Glyphaea brevis","Glyphaea brevis","Accepted",FALSE,"(Spreng.) Monach.","Glyphaea","Malvaceae","wfo-0000704656"
"Gmelina arborea",26540,"Gmelina","arborea","Verbenaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Gmelina arborea","Gmelina arborea","Accepted",FALSE,"Roxb. ex Sm.","Gmelina","Lamiaceae","wfo-0001144396"
"Grewia arborea",68244,"Grewia","arborea","Tiliaceae","tree","broadleaved","deciduous",NA,0,3,"BDT","Grewia arborea","Grewia arborea","Accepted",FALSE,"(Forssk.) Lam.","Grewia","Malvaceae","wfo-0000709738"
"Grewia flava",26975,"Grewia","flava","Tiliaceae","shrub/tree","broadleaved","deciduous","C3",4,4,"BDT","Grewia flava","Grewia flava","Accepted",FALSE,"DC.","Grewia","Malvaceae","wfo-0000709929"
"Grewia flavescens",26976,"Grewia","flavescens","Tiliaceae","shrub/tree","broadleaved","deciduous","C3",4,4,"BDT","Grewia flavescens","Grewia flavescens","Accepted",FALSE,"Juss.","Grewia","Malvaceae","wfo-0000709930"
"Grewia mollis",26995,"Grewia","mollis","Tiliaceae","shrub/tree","broadleaved","deciduous","C3",3,4,"BDT","Grewia mollis","Grewia mollis","Accepted",FALSE,"Juss.","Grewia","Malvaceae","wfo-0000710110"
"Grewia tembensis",27021,"Grewia","tembensis","Tiliaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Grewia tembensis","Grewia tembensis","Accepted",FALSE,"Fresen.","Grewia","Malvaceae","wfo-0000710339"
"Greyia sutherlandii",27031,"Greyia","sutherlandii","Greyiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Greyia sutherlandii","Greyia sutherlandii","Accepted",FALSE,"Hook. & Harv.","Greyia","Francoaceae","wfo-0000710420"
"Guibourtia demeusei",27222,"Guibourtia","demeusei","Fabaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Guibourtia demeusei","Guibourtia demeusei","Accepted",FALSE,"(Harms) J.Léonard","Guibourtia","Fabaceae","wfo-0000168393"
"Haematostaphis barteri",27550,"Haematostaphis","barteri","Anacardiaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Haematostaphis barteri","Haematostaphis barteri","Accepted",FALSE,"Hook.f.","Haematostaphis","Anacardiaceae","wfo-0000714120"
"Hagenia abyssinica",27561,"Hagenia","abyssinica","Rosaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Hagenia abyssinica","Hagenia abyssinica","Accepted",FALSE,"(Bruce) J.F.Gmel.","Hagenia","Rosaceae","wfo-0000994920"
"Hevea brasiliensis",28671,"Hevea","brasiliensis","Euphorbiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Hevea brasiliensis","Hevea brasiliensis","Accepted",FALSE,"(Willd. ex A.Juss.) Müll.Arg.","Hevea","Euphorbiaceae","wfo-0000982080"
"Hexalobus monopetalus",28684,"Hexalobus","monopetalus","Annonaceae","shrub/tree","broadleaved","deciduous",NA,3,3,"BDT","Hexalobus monopetalus","Hexalobus monopetalus","Accepted",FALSE,"(A.Rich.) Engl. & Diels","Hexalobus","Annonaceae","wfo-0000721785"
"Hymenocardia acida",29820,"Hymenocardia","acida","Euphorbiaceae","shrub/tree","broadleaved","deciduous",NA,3,3,"BDT","Hymenocardia acida","Hymenocardia acida","Accepted",FALSE,"Tul.","Hymenocardia","Phyllanthaceae","wfo-0000216004"
"Irvingia grandifolia",30890,"Irvingia","grandifolia","Irvingiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Irvingia grandifolia","Irvingia grandifolia","Accepted",FALSE,"(Engl.) Engl.","Irvingia","Irvingiaceae","wfo-0000732300"
"Isoberlinia angolensis",31139,"Isoberlinia","angolensis","Fabaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Isoberlinia angolensis","Isoberlinia angolensis","Accepted",FALSE,"(Welw. ex Benth.) Hoyle & Brenan","Isoberlinia","Fabaceae","wfo-0000168912"
"Isoberlinia tomentosa",31143,"Isoberlinia","tomentosa","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Isoberlinia tomentosa","Isoberlinia tomentosa","Accepted",FALSE,"(Harms) Craib & Stapf","Isoberlinia","Fabaceae","wfo-0000168995"
"Julbernardia globiflora",31432,"Julbernardia","globiflora","Fabaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Julbernardia globiflora","Julbernardia globiflora","Accepted",FALSE,"(Benth.) Troupin","Julbernardia","Fabaceae","wfo-0000169101"
"Julbernardia pellegriniana",31433,"Julbernardia","pellegriniana","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Julbernardia pellegriniana","Julbernardia pellegriniana","Accepted",FALSE,"Troupin","Julbernardia","Fabaceae","wfo-0000169251"
"Khaya anthotheca",31756,"Khaya","anthotheca","Meliaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Khaya anthotheca","Khaya anthotheca","Accepted",FALSE,"C.DC.","Khaya","Meliaceae","wfo-0000357006"
"Khaya grandifoliola",31758,"Khaya","grandifoliola","Meliaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Khaya grandifoliola","Khaya grandifoliola","Accepted",FALSE,"C.DC.","Khaya","Meliaceae","wfo-0000357001"
"Kirkia acuminata",31791,"Kirkia","acuminata","Simaroubaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Kirkia acuminata","Kirkia acuminata","Accepted",FALSE,"Oliv.","Kirkia","Kirkiaceae","wfo-0000357048"
"Kirkia tenuifolia",31792,"Kirkia","tenuifolia","Simaroubaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Kirkia tenuifolia","Kirkia tenuifolia","Accepted",FALSE,"Engl.","Kirkia","Kirkiaceae","wfo-0001140395"
"Klaineanthus gaboniae",31797,"Klaineanthus","gaboniae","Euphorbiaceae","tree","broadleaved","deciduous",NA,2,3,"BDT","Klaineanthus gaboniae","Klaineanthus gaboniae","Accepted",FALSE,"Pierre ex Prain","Klaineanthus","Euphorbiaceae","wfo-0001049176"
"Klainedoxa gabonensis",31798,"Klainedoxa","gabonensis","Irvingiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Klainedoxa gabonensis","Klainedoxa gabonensis","Accepted",FALSE,"Pierre ex Engl.","Klainedoxa","Irvingiaceae","wfo-0000357833"
"Lannea acida",32276,"Lannea","acida","Anacardiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Lannea acida","Lannea acida","Accepted",FALSE,"A.Rich.","Lannea","Anacardiaceae","wfo-0000360263"
"Lannea discolor",32281,"Lannea","discolor","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea discolor","Lannea discolor","Accepted",FALSE,"Engl.","Lannea","Anacardiaceae","wfo-0000360303"
"Lannea humilis",32285,"Lannea","humilis","Anacardiaceae","shrub/tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea humilis","Lannea humilis","Accepted",FALSE,"Engl.","Lannea","Anacardiaceae","wfo-0000360290"
"Lannea microcarpa",32287,"Lannea","microcarpa","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea microcarpa","Lannea microcarpa","Accepted",FALSE,"Engl. & K.Krause","Lannea","Anacardiaceae","wfo-0000360229"
"Lannea schimperi",32288,"Lannea","schimperi","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea schimperi","Lannea schimperi","Accepted",FALSE,"Engl.","Lannea","Anacardiaceae","wfo-0000360221"
"Lannea schweinfurthii",32289,"Lannea","schweinfurthii","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea schweinfurthii","Lannea schweinfurthii","Accepted",FALSE,"Engl.","Lannea","Anacardiaceae","wfo-0000360222"
"Lannea triphylla",32292,"Lannea","triphylla","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea triphylla","Lannea triphylla","Accepted",FALSE,"Engl.","Lannea","Anacardiaceae","wfo-0001051254"
"Lannea velutina",32293,"Lannea","velutina","Anacardiaceae","shrub/tree","broadleaved","deciduous","C3",4,4,"BDT","Lannea velutina","Lannea velutina","Accepted",FALSE,"A.Rich.","Lannea","Anacardiaceae","wfo-0000360254"
"Lannea welwitschii",32295,"Lannea","welwitschii","Anacardiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lannea welwitschii","Lannea welwitschii","Accepted",FALSE,"(Hiern) Engl.","Lannea","Anacardiaceae","wfo-0000360256"
"Lonchocarpus laxiflorus",34089,"Lonchocarpus","laxiflorus","Fabaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Lonchocarpus laxiflorus","Philenoptera laxiflora","Accepted",TRUE,"(Guill. & Perr.) Roberty","Philenoptera","Fabaceae","wfo-0000199463"
"Lophira lanceolata",34177,"Lophira","lanceolata","Ochnaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Lophira lanceolata","Lophira lanceolata","Accepted",FALSE,"Tiegh. ex Keay","Lophira","Ochnaceae","wfo-0000443230"
"Macaranga capensis",34712,"Macaranga","capensis","Euphorbiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Macaranga capensis","Macaranga capensis","Accepted",FALSE,"(Baill.) Sim","Macaranga","Euphorbiaceae","wfo-0000231857"
"Maerua angolensis",34967,"Maerua","angolensis","Capparaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Maerua angolensis","Maerua angolensis","Accepted",FALSE,"DC.","Maerua","Capparaceae","wfo-0000375297"
"Maerua prittwitzii",34985,"Maerua","prittwitzii","Capparaceae","shrub/tree","broadleaved","deciduous","C3",3,4,"BDT","Maerua prittwitzii","Maerua prittwitzii","Accepted",FALSE,"Gilg & Gilg-Ben.","Maerua","Capparaceae","wfo-0001290535"
"Maesopsis eminii",35009,"Maesopsis","eminii","Rhamnaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Maesopsis eminii","Maesopsis eminii","Accepted",FALSE,"Engl.","Maesopsis","Rhamnaceae","wfo-0000452431"
"Margaritaria discoidea",35493,"Margaritaria","discoidea","Euphorbiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Margaritaria discoidea","Margaritaria discoidea","Accepted",FALSE,"(Baill.) G.L.Webster","Margaritaria","Phyllanthaceae","wfo-0000236310"
"Markhamia obtusifolia",35528,"Markhamia","obtusifolia","Bignoniaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Markhamia obtusifolia","Markhamia obtusifolia","Accepted",FALSE,"(Baker) Sprague","Markhamia","Bignoniaceae","wfo-0000779030"
"Microberlinia bisulcata",36593,"Microberlinia","bisulcata","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Microberlinia bisulcata","Microberlinia bisulcata","Accepted",FALSE,"A.Chev.","Microberlinia","Fabaceae","wfo-0000169692"
"Milicia excelsa",36747,"Milicia","excelsa","Moraceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Milicia excelsa","Milicia excelsa","Accepted",FALSE,"(Welw.) C.C.Berg","Milicia","Moraceae","wfo-0000447908"
"Millettia drastica",36766,"Millettia","drastica","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Millettia drastica","Millettia drastica","Accepted",FALSE,"Welw. ex Baker","Millettia","Fabaceae","wfo-0000199845"
"Millettia griffoniana",36770,"Millettia","griffoniana","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Millettia griffoniana","Millettia griffoniana","Accepted",FALSE,"Baill.","Millettia","Fabaceae","wfo-0000200088"
"Millettia laurentii",36771,"Millettia","laurentii","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Millettia laurentii","Millettia laurentii","Accepted",FALSE,"De Wild.","Millettia","Fabaceae","wfo-0000200277"
"Millettia usaramensis",36787,"Millettia","usaramensis","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Millettia usaramensis","Millettia usaramensis","Accepted",FALSE,"Taub.","Millettia","Fabaceae","wfo-0000200818"
"Mitragyna inermis",36979,"Mitragyna","inermis","Rubiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Mitragyna inermis","Mitragyna inermis","Accepted",FALSE,"(Willd.) Kuntze","Mitragyna","Rubiaceae","wfo-0000244931"
"Monodora angolensis",37133,"Monodora","angolensis","Annonaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Monodora angolensis","Monodora angolensis","Accepted",FALSE,"Welw.","Monodora","Annonaceae","wfo-0000373083"
"Monodora junodii",37135,"Monodora","junodii","Annonaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Monodora junodii","Monodora junodii","Accepted",FALSE,"Engl. & Diels","Monodora","Annonaceae","wfo-0001065917"
"Moringa oleifera",37282,"Moringa","oleifera","Moringaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Moringa oleifera","Moringa oleifera","Accepted",FALSE,"Lam.","Moringa","Moringaceae","wfo-0001085051"
"Mundulea sericea",37421,"Mundulea","sericea","Fabaceae","shrub/tree","broadleaved","deciduous","C3",4,4,"BDT","Mundulea sericea","Mundulea sericea","Accepted",FALSE,"(Willd.) A.Chev.","Mundulea","Fabaceae","wfo-0000200952"
"Nectaropetalum kaessneri",37865,"Nectaropetalum","kaessneri","Erythroxylaceae","tree","broadleaved","deciduous",NA,2,3,"BDT","Nectaropetalum kaessneri","Nectaropetalum kaessneri","Accepted",FALSE,"Engl.","Nectaropetalum","Erythroxylaceae","wfo-0001073422"
"Nesogordonia papaverifera",38144,"Nesogordonia","papaverifera","Sterculiaceae","tree","broadleaved","deciduous",NA,1,3,"BDT","Nesogordonia papaverifera","Nesogordonia papaverifera","Accepted",FALSE,"(A.Chev.) Capuron ex N.Hallé","Nesogordonia","Malvaceae","wfo-0001141135"
"Newtonia buchananii",38175,"Newtonia","buchananii","Fabaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Newtonia buchananii","Newtonia buchananii","Accepted",FALSE,"(Baker) G.C.C.Gilbert & Boutique","Newtonia","Fabaceae","wfo-0000166618"
"Newtonia paucijuga",38180,"Newtonia","paucijuga","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Newtonia paucijuga","Newtonia paucijuga","Accepted",FALSE,"(Harms) Brenan","Newtonia","Fabaceae","wfo-0000168172"
"Oldfieldia dactylophylla",38815,"Oldfieldia","dactylophylla","Euphorbiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Oldfieldia dactylophylla","Oldfieldia dactylophylla","Accepted",FALSE,"(Welw. ex Oliv.) J.Léonard","Oldfieldia","Picrodendraceae","wfo-0000255435"
"Oldfieldia somalensis",38816,"Oldfieldia","somalensis","Euphorbiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Oldfieldia somalensis","Oldfieldia somalensis","Accepted",FALSE,"(Chiov.) Milne-Redh.","Oldfieldia","Picrodendraceae","wfo-0000255437"
"Oncoba spinosa",38947,"Oncoba","spinosa","Flacourtiaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Oncoba spinosa","Oncoba spinosa","Accepted",FALSE,"Forssk.","Oncoba","Salicaceae","wfo-0000895401"
"Ormocarpum trichocarpum",39224,"Ormocarpum","trichocarpum","Fabaceae","shrub/tree","broadleaved","deciduous","C3",4,4,"BDT","Ormocarpum trichocarpum","Ormocarpum trichocarpum","Accepted",FALSE,"(Taub.) Engl.","Ormocarpum","Fabaceae","wfo-0000176231"
"Ozoroa insignis",70108,"Ozoroa","insignis","Anacardiaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Ozoroa insignis","Ozoroa insignis","Accepted",FALSE,"Delile","Ozoroa","Anacardiaceae","wfo-0000385517"
"Ozoroa obovata",39702,"Ozoroa","obovata","Anacardiaceae","shrub/tree","broadleaved","deciduous","C3",3,4,"BDT","Ozoroa obovata","Ozoroa obovata","Accepted",FALSE,"(Oliv.) R.Fern. & A.Fern.","Ozoroa","Anacardiaceae","wfo-0001050305"
"Parkia bicolor",40346,"Parkia","bicolor","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Parkia bicolor","Parkia bicolor","Accepted",FALSE,"A.Chev.","Parkia","Fabaceae","wfo-0000176872"
"Parkia biglobosa",40348,"Parkia","biglobosa","Fabaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Parkia biglobosa","Parkia biglobosa","Accepted",FALSE,"(Jacq.) R.Br. ex G.Don","Parkia","Fabaceae","wfo-0000179230"
"Peltophorum africanum",40832,"Peltophorum","africanum","Fabaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Peltophorum africanum","Peltophorum africanum","Accepted",FALSE,"Sond.","Peltophorum","Fabaceae","wfo-0000194865"
"Pericopsis angolensis",41092,"Pericopsis","angolensis","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Pericopsis angolensis","Pericopsis angolensis","Accepted",FALSE,"(Baker) Meeuwen","Pericopsis","Fabaceae","wfo-0000212075"
"Philenoptera laxiflora",70412,"Philenoptera","laxiflora","Fabaceae","tree","broadleaved","deciduous",NA,1,3,"BDT","Philenoptera laxiflora","Philenoptera laxiflora","Accepted",FALSE,"(Guill. & Perr.) Roberty","Philenoptera","Fabaceae","wfo-0000199463"
"Philenoptera nelsii",70414,"Philenoptera","nelsii","Fabaceae","tree","broadleaved","deciduous",NA,1,3,"BDT","Philenoptera nelsii","Philenoptera nelsii","Accepted",FALSE,"(Schinz) Schrire","Philenoptera","Fabaceae","wfo-0001034641"
"Philenoptera violacea",41493,"Philenoptera","violacea","Fabaceae","tree","broadleaved","deciduous","C3",2,4,"BDT","Philenoptera violacea","Philenoptera violacea","Accepted",FALSE,"(Klotzsch) Schrire","Philenoptera","Fabaceae","wfo-0001034643"
"Phyllanthus inflatus",41727,"Phyllanthus","inflatus","Euphorbiaceae","tree","broadleaved","deciduous","C3",3,4,"BDT","Phyllanthus inflatus","Phyllanthus inflatus","Accepted",FALSE,"Hutch.","Phyllanthus","Phyllanthaceae","wfo-0000271217"
"Phyllanthus pinnatus",41760,"Phyllanthus","pinnatus","Euphorbiaceae","shrub/tree","broadleaved","deciduous",NA,2,3,"BDT","Phyllanthus pinnatus","Phyllanthus pinnatus","Accepted",FALSE,"(Wight) G.L.Webster","Phyllanthus","Phyllanthaceae","wfo-0000271824"
"Pistacia atlantica",42348,"Pistacia","atlantica","Anacardiaceae","tree","broadleaved","deciduous","C3",4,4,"BDT","Pistacia atlantica","Pistacia atlantica","Accepted",FALSE,"Desf.","Pistacia","Anacardiaceae","wfo-0000394548"
